,Host,3/12,,Level,Month,Discord,Badge,Agent,New,Active,Prorate,Days,Day Pace,Days Goal,Days Left,Hours,Hrs Goal,Hours Left,💎,💎 Pace,Tier,Tier Goal,Tier Left,Tier Status,Tier LM,Grad,💎 Last 30,-1 Month 💎,-2 Month 💎,-1 Level,-2 Level,Score,Earned,Gifted,Running,Multiply,Unlocked,Days Month,Hours Month,Rewards Month,Link
312,7538877747918028813,luvmh.j,GO,,8,,,,2,Y,1.00,0,0%,7,7,0,15,15,30,78,1,"100,000","99,970",Down,1,,30,0,389,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@luvmh.j
316,7359135160358567942,rahjaedadrummer,GO,,36,@rahjaeoffixiall,,,2,Y,1.00,1,12%,7,6,2,15,13,29,75,1,"100,000","99,971",Down,1,,44,15,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@rahjaedadrummer
149,7359135099172159494,mayhem.meadows.farm,GO,,37,@robersoncreekfarm,,LEVI,4,Y,1.00,1,12%,7,6,1,15,14,"6,324","16,337",1,"100,000","93,676",Down,1,,"10,132","5,902","9,410",-1,-1,1,"2,000",0,"2,000",-,0,8,20,0,https://www.tiktok.com/@mayhem.meadows.farm
317,7582018343767425037,nikkinjesus,GO,,4,,,,14,Y,1.00,0,0%,7,7,0,15,15,28,72,1,"100,000","99,972",Down,1,,472,"1,237",315,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@nikkinjesus
318,7474398304470597633,kirstenswasey,GO,,14,@kirstenswasey,,LEVI,8,Y,1.00,2,23%,7,5,4,15,11,27,70,1,"100,000","99,973",Down,1,,65,128,482,-1,1,2,0,0,0,-,0,8,20,0,https://www.tiktok.com/@kirstenswasey
316,7464045881944326160,lexiliynn,GO,,15,,,,1,Y,1.00,1,12%,7,6,2,15,13,29,75,1,"100,000","99,971",Down,1,,57,28,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@lexiliynn
320,7532520627404849166,888_fai_fai,GO,,8,,,,6,Y,1.00,1,12%,7,6,2,15,13,26,67,1,"100,000","99,974",Down,1,,27,2,208,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@888_fai_fai
321,7485160564730396673,serenityxo89,GO,,13,,,,0,Y,1.00,0,0%,7,7,0,15,15,25,65,1,"100,000","99,975",Down,1,,25,70,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@serenityxo89
319,7480335399009746960,paulschofield_bass,GO,,13,@paulschofield.,,SVEN,11,Y,1.00,1,12%,7,6,1,15,14,27,70,1,"100,000","99,973",Down,1,,"2,485","2,458",243,-1,-1,0,"5,000",0,"5,000",-,0,8,20,0,https://www.tiktok.com/@paulschofield_bass
322,7401303186457444368,codenamekodi,GO,,20,@codenamekodi,,LEVI,53,Y,1.00,0,0%,7,7,0,15,15,22,57,1,"100,000","99,978",Down,1,,"11,508","20,869","43,963",-1,0,2,0,0,0,-,0,8,20,0,https://www.tiktok.com/@codenamekodi
324,7535212687584903181,dannybartok,GO,,8,,,,4,Y,1.00,0,0%,7,7,1,15,14,20,52,1,"100,000","99,980",Down,1,,32,16,5,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@dannybartok
325,7359679510746415120,coophewitt,GO,,24,@cooperhewitt,Music,BRYTON,11,Y,1.00,0,0%,7,7,0,15,15,19,49,1,"100,000","99,981",Down,1,,"2,146","2,133","1,343",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@coophewitt
326,7590918395877539895,rylanlogan.s,GO,,3,,,,1,Y,1.00,0,0%,7,7,0,15,15,18,47,1,"100,000","99,982",Down,1,✦,18,"1,639",0,-1,-1,0,0,0,0,1x,0,8,20,0,https://www.tiktok.com/@rylanlogan.s
328,7359136236633718790,willowshaze420,GO,,4,,,,1,Y,1.00,0,0%,7,7,0,15,15,15,39,1,"100,000","99,985",Down,1,,20,5,954,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@willowshaze420
286,7566296221736845367,crystalcrist.author,GO,,6,@crystalcrist.author,,,1,Y,1.00,1,12%,7,6,2,15,13,119,307,1,"100,000","99,881",Down,1,,159,95,"1,541",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@crystalcrist.author
327,7456983483978858513,mattlongmusic,GO,,3,@mattlongmusic,Music,DYLAN,15,Y,1.00,3,35%,7,4,5,15,10,17,44,1,"100,000","99,983",Down,1,✦,"7,619","7,671",4,0,-1,1,0,0,0,1x,0,8,20,0,https://www.tiktok.com/@mattlongmusic
307,7554608530725126157,queen_ortiz__,GO,,7,@ezmeralda0249,,,8,Y,1.00,3,35%,7,4,11,15,4,45,116,1,"100,000","99,955",Down,1,,"1,921","2,031",878,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@queen_ortiz__
329,7381314181145935889,amandamleon,GO,,22,@amandamleon.,,,5,Y,1.00,1,12%,7,6,1,15,14,14,36,1,"100,000","99,986",Down,1,,14,0,0,-1,-1,0,"29,500","47,000","-17,500",-,0,8,20,0,https://www.tiktok.com/@amandamleon
330,7396679012728487937,iamchief313,GO,,5,,Music,,0,Y,1.00,0,0%,7,7,0,15,15,13,34,1,"100,000","99,987",Down,1,,265,252,33,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@iamchief313
331,7359138375443709957,yaboiidomo27,GO,,26,@yaboiidomo27,,,14,Y,1.00,3,35%,7,4,8,15,7,13,34,1,"100,000","99,987",Down,1,,98,259,804,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@yaboiidomo27
333,7608666330618871821,n00lanttv,GO,,2,@n00lan,Gaming,LEVI,0,Y,1.00,5,59%,7,2,28,15,-13,12,31,1,"100,000","99,988",Down,1,✦,512,500,,2,,6,0,0,0,1x,0,15,40,0,https://www.tiktok.com/@n00lanttv
334,7424945523473514497,v3lueta,GO,,18,,,LEVI,28,Y,1.00,0,0%,7,7,6,15,9,11,28,1,"100,000","99,989",Down,1,,153,247,147,1,0,3,"45,000",0,"45,000",-,0,11,30,0,https://www.tiktok.com/@v3lueta
335,7601640864120881207,dankinson420,GO,0,2,,Gaming,LEVI,11,Y,1.00,7,82%,8,1,18,20,2,11,28,1,"100,000","99,989",-,1,✦,"2,389","2,511",,0,,2,0,0,0,1x,0,8,20,0,https://www.tiktok.com/@dankinson420
336,7563794153663119373,taylorstimeline,GO,,6,@taylorstimeline,,SHAVONNE,1,Y,1.00,0,0%,7,7,0,15,15,11,28,1,"100,000","99,989",Down,1,,42,31,39,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@taylorstimeline
337,7496706793574481936,carlaaglamss,GO,,2,@carlaaglamss,,,0,Y,1.00,1,12%,7,6,2,15,13,11,28,1,"100,000","99,989",Down,1,✦,11,0,,-1,,0,0,0,0,1x,0,8,20,0,https://www.tiktok.com/@carlaaglamss
338,7452134090184278017,jae_moe97,GO,,8,,,,16,Y,1.00,2,23%,7,5,3,15,12,9,23,1,"100,000","99,991",Down,1,,43,34,45,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@jae_moe97
332,7597607545938690061,ironshellbeadedcreations,GO,,3,,,,0,Y,1.00,0,0%,7,7,0,15,15,13,34,1,"100,000","99,987",Down,1,✦,13,443,718,-1,-1,0,0,0,0,1x,0,8,20,0,https://www.tiktok.com/@ironshellbeadedcreations
339,7359138718567137285,quantumhaze,GO,,26,@quantumhaze1,,,0,Y,1.00,0,0%,7,7,0,15,15,8,21,1,"100,000","99,992",Down,1,,"2,111","2,103",0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@quantumhaze
340,7359135286036561926,lsxcrew,GO,,35,@lsxcrew,,,0,Y,1.00,0,0%,7,7,0,15,15,8,21,1,"100,000","99,992",Down,1,,139,136,511,-1,-1,0,"2,500","2,000",500,-,0,8,20,0,https://www.tiktok.com/@lsxcrew
341,7596188620743000119,rootofrestoration,GO,,3,@delilahko,,,15,Y,1.00,3,35%,7,4,15,15,0,8,21,1,"100,000","99,992",Down,1,✦,103,321,24,-1,-1,0,0,0,0,1x,0,8,20,0,https://www.tiktok.com/@rootofrestoration
342,7538283212296962103,by.nicolel,GO,,8,@inicolel,,LEVI,0,Y,1.00,1,12%,7,6,1,15,14,6,16,1,"100,000","99,994",Down,1,,460,759,654,0,-1,1,0,0,0,-,0,8,20,0,https://www.tiktok.com/@by.nicolel
343,7497079059470549009,audracovey24,GO,,11,@itsaudrabitch,,PAUL,3,Y,1.00,1,12%,7,6,1,15,14,6,16,1,"100,000","99,994",Down,1,,6,0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@audracovey24
344,7363316839583268881,darland.jason,GO,,24,,,,0,Y,1.00,0,0%,7,7,0,15,15,6,16,1,"100,000","99,994",Down,1,,6,10,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@darland.jason
346,7359138961387683846,xander5klive,GO,1,25,@xander5k,Gaming,LEVI,0,Y,1.00,10,117%,11,1,35,30,-5,5,13,1,"100,000","99,995",-,1,,323,600,"1,299",0,0,4,0,0,0,-,0,8,20,0,https://www.tiktok.com/@xander5klive
303,7484330241842987025,heavenrnybaribaddie,GO,,13,@supermom0363,,LEVI,0,Y,1.00,0,0%,7,7,0,15,15,65,168,1,"100,000","99,935",Down,1,,180,146,"1,393",-1,1,2,0,0,0,-,0,8,20,0,https://www.tiktok.com/@heavenrnybaribaddie
346,7359135410272239622,lolthatsrichie,GO,,34,@deekay7118,,,0,Y,1.00,0,0%,7,7,0,15,15,5,13,1,"100,000","99,995",Down,1,,92,350,"24,283",-1,-1,0,"6,975",0,"6,975",-,0,8,20,0,https://www.tiktok.com/@lolthatsrichie
313,7614997682968608782,therealestherj,GO,,1,,,,0,Y,0.74,0,0%,7,7,0,15,15,30,78,1,"100,000","99,970",Down,1,✦,30,,,,,0,0,0,0,1x,0,8,20,0,https://www.tiktok.com/@therealestherj
348,7543135486290935863,callsign_keegan25,GO,,8,@hizashi_yamada.present.mic,,LEVI,5,Y,1.00,3,35%,7,4,7,15,8,4,10,1,"100,000","99,996",Down,1,,9,122,"3,403",-1,1,2,0,0,0,-,0,8,20,0,https://www.tiktok.com/@callsign_keegan25
349,7359136670739922949,jabbartiller,GO,,30,@gawdtiller,,,0,Y,1.00,0,0%,7,7,0,15,15,4,10,1,"100,000","99,996",Down,1,,4,0,"2,728",-1,-1,0,"18,750","15,000","3,750",-,0,8,20,0,https://www.tiktok.com/@jabbartiller
350,7558154520338087949,blazequeen420_,GO,,6,@lunanovalovee,Gaming,,1,Y,1.00,2,23%,7,5,10,15,5,4,10,1,"100,000","99,996",Down,1,,4,0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@blazequeen420_
352,7359135028791771142,mortgagemagicmike,GO,,38,@mortgagemagicmike,,,2,Y,1.00,0,0%,7,7,0,15,15,3,8,1,"100,000","99,997",Down,1,,26,23,213,-1,-1,0,"1,500",0,"1,500",-,0,8,20,0,https://www.tiktok.com/@mortgagemagicmike
353,7457014893879754769,nekosnowlily,GO,,15,@nekosnowlily,,,4,Y,1.00,1,12%,7,6,1,15,14,3,8,1,"100,000","99,997",Down,1,,3,0,858,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@nekosnowlily
355,7579785876688093239,tatted_golfer_,GO,,4,,,PAUL,1,Y,1.00,0,0%,7,7,0,15,15,2,5,1,"100,000","99,998",Down,1,,298,439,"14,350",-1,0,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@tatted_golfer_
356,7359138147982376965,kenziesworld2020,GO,,2,,,,2,Y,1.00,1,12%,7,6,2,15,13,2,5,1,"100,000","99,998",Down,1,✦,2,0,,-1,,0,"6,450",0,"6,450",1x,"6,450",8,20,0,https://www.tiktok.com/@kenziesworld2020
271,7515236092191195153,lunawolf4595,GO,,10,@morgen0054,,,4,Y,1.00,0,0%,7,7,1,15,14,266,687,1,"100,000","99,734",Down,1,,287,21,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@lunawolf4595
370,7427641988100554768,jazcatraz,GO,0,2,,,LEVI,0,Y,1.00,7,82%,8,1,21,20,-1,1,3,1,"100,000","99,999",-,1,✦,1,0,,3,,10,0,0,0,1x,0,18,60,0,https://www.tiktok.com/@jazcatraz
369,7359136287137398789,kimmyhardtoforget,GO,0,31,@hardtoforget,,LEVI,2,Y,1.00,7,82%,8,1,23,20,-3,1,3,1,"100,000","99,999",-,1,,507,506,119,0,0,2,"1,250",0,"1,250",-,0,8,20,0,https://www.tiktok.com/@kimmyhardtoforget
359,7435985741508870145,geeky_feyn,GO,,13,@geeky_feyn,Gaming,,2,Y,1.00,3,35%,7,4,4,15,11,1,3,1,"100,000","99,999",Down,1,,2,1,1,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@geeky_feyn
360,7539619059638452237,bmoneyslife,GO,,8,@bmoneyy_._88873,,,2,Y,1.00,0,0%,7,7,0,15,15,1,3,1,"100,000","99,999",Down,1,,1,0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@bmoneyslife
361,7363414198677979137,doseof.tayyy,GO,,24,@taylor.j.0127,,,0,Y,1.00,1,12%,7,6,1,15,14,1,3,1,"100,000","99,999",Down,1,,"2,862","2,962",13,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@doseof.tayyy
362,7564942466756132919,bladerelic,GO,,6,@bladerelic,,,3,Y,1.00,2,23%,7,5,4,15,11,1,3,1,"100,000","99,999",Down,1,,1,208,218,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@bladerelic
370,7574204783561654327,haileymarie.04,GO,,5,@itz_hay7284,,,1,Y,1.00,0,0%,7,7,2,15,13,1,3,1,"100,000","99,999",Down,1,,1,2,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@haileymarie.04
364,7359139187003490309,daaniiieellee,GO,,25,@daaniiieellee,,,0,Y,1.00,0,0%,7,7,0,15,15,1,3,1,"100,000","99,999",Down,1,,1,0,23,-1,-1,0,"2,000","2,000",0,-,0,8,20,0,https://www.tiktok.com/@daaniiieellee
365,7379451629730299905,thesequelscream,GO,,22,@screamthesequel,,,7,Y,1.00,5,59%,7,2,10,15,5,1,3,1,"100,000","99,999",Down,1,,2,1,20,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@thesequelscream
366,7514535922558369809,high_off_jazz,GO,,10,@dey3nvy.jazz,,,2,Y,1.00,0,0%,7,7,1,15,14,1,3,1,"100,000","99,999",Down,1,,1,0,10,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@high_off_jazz
367,7601673912480612366,ann041468,GO,,2,,,,2,Y,1.00,0,0%,7,7,0,15,15,1,3,1,"100,000","99,999",Down,1,✦,"2,303","2,334",,-1,,0,0,0,0,1x,0,8,20,0,https://www.tiktok.com/@ann041468
368,7359135855132311557,wegoode1,GO,,15,,,COLTON,0,Y,1.00,0,0%,7,7,0,15,15,1,3,1,"100,000","99,999",Down,1,,11,10,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@wegoode1
369,7433949556557234177,jordoncox74,GO,,1,,,,7,Y,0.71,1,12%,7,6,2,15,13,1,3,1,"100,000","99,999",Down,1,✦,1,,,,,0,0,0,0,1x,0,8,20,0,https://www.tiktok.com/@jordoncox74
374,7596161558443671565,biiig46,GO,,3,@kantafukada,,BRYTON,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"300,000","300,000",Down,3,✦,"127,899","212,093","51,680",2,1,21,"5,000",0,"5,000",1x,"5,000",15,40,0,https://www.tiktok.com/@biiig46
375,7579054541350486030,tarotwithchris,GO,,4,@cmadpoet,,LEVI,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"27,766","46,789","50,440",2,2,14,0,0,0,-,0,15,40,0,https://www.tiktok.com/@tarotwithchris
376,7556036556927090702,th3onef3ar,GO,1,6,@theon3f3ar,Gaming,LEVI,1,Y,1.00,10,117%,11,1,22,30,8,0,0,1,"100,000","100,000",-,1,,4,6,4,2,2,14,0,0,0,-,0,15,40,0,https://www.tiktok.com/@th3onef3ar
401,7603559048310505485,jeffrey8bp,GO,,2,,,LEVI,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,✦,"5,224","5,702",,3,,9,0,0,0,1x,0,18,60,0,https://www.tiktok.com/@jeffrey8bp
378,7547872614069518349,primed.plat,GO,,7,@primedplate1,,LEVI,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,633","1,634","262,099",-1,0,7,"66,000",0,0,-,0,8,20,0,https://www.tiktok.com/@primed.plat
379,7553020731857322039,depttv,GO,,7,@dep6969,Gaming,LEVI,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,141,-1,3,8,0,0,0,-,0,8,20,0,https://www.tiktok.com/@depttv
380,7561178434211332109,damon.ey,GO,,6,@damxney,Gaming,LEVI,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"16,063","38,083",1,2,-1,7,0,0,0,-,0,15,40,0,https://www.tiktok.com/@damon.ey
249,7598710170574733326,heathen_ikyoto,GO,,3,@heathen_ikyoto,Gaming,ALLIE,9,Y,1.00,1,12%,7,6,8,15,7,555,"1,434",1,"100,000","99,445",Down,1,✦,"1,100",752,430,0,2,6,0,0,0,1x,0,8,20,0,https://www.tiktok.com/@heathen_ikyoto
381,7534212614495191095,mergemadam,GO,,8,@empoweredebony,,DYLAN,0,Y,1.00,1,12%,7,6,1,15,14,0,0,1,"100,000","100,000",Down,1,,0,0,142,-1,2,5,0,0,0,-,0,8,20,0,https://www.tiktok.com/@mergemadam
382,7359137032024752133,djbowiejane,GO,,29,@djbowiejane,Music,LEVI,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,"95,752",-1,-1,2,"195,050","177,300","17,750",-,0,8,20,0,https://www.tiktok.com/@djbowiejane
383,7601722710653288503,birdiesforeus,GO,,2,@jayddoesit,,LEVI,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,✦,549,"3,224",,1,,3,0,0,0,1x,0,11,30,0,https://www.tiktok.com/@birdiesforeus
384,7550850474841456654,eyekonicswiftie,GO,,7,@lilstrawburry,,LEVI,6,Y,1.00,2,23%,7,5,2,15,13,0,0,1,"100,000","100,000",Down,1,,5,7,18,1,-1,3,0,0,0,-,0,11,30,0,https://www.tiktok.com/@eyekonicswiftie
424,7605716528268591117,michelleistheboss1978,GO,,2,,,LEVI,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,✦,13,13,,1,,3,0,0,0,1x,0,11,30,0,https://www.tiktok.com/@michelleistheboss1978
370,7359135501099761669,itskbearr,GO,,34,@itskailabear,Gaming,LEVI,0,Y,1.00,0,0%,7,7,0,15,15,1,3,1,"100,000","99,999",Down,1,,33,"1,374","3,996",-1,1,2,0,0,0,-,0,8,20,0,https://www.tiktok.com/@itskbearr
386,7471151790571126785,retrozombiegaming,GO,,14,@retrozombiegaming,,LEVI,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,227,354,-1,1,2,0,0,0,-,0,8,20,0,https://www.tiktok.com/@retrozombiegaming
387,7595395796338720781,walmart.grey,GO,,3,,,LEVI,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,✦,"1,128","1,260","14,490",-1,1,2,0,0,0,1x,0,8,20,0,https://www.tiktok.com/@walmart.grey
388,7409457835299356689,boundmanlove,GO,,19,@boundmanlove,Gaming,DYLAN,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,"6,344",-1,1,2,"31,000","30,000","1,000",-,0,8,20,0,https://www.tiktok.com/@boundmanlove
389,7376338046494720016,trinity.blair,GO,,5,@trinityblair.,,LEVI,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"23,849","58,861",0,-1,-1,2,0,0,0,-,0,8,20,0,https://www.tiktok.com/@trinity.blair
390,7371646533651005456,sayeh2002,GO,,23,@sayeh2002_96458,,LEVI,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,"38,490","11,731",-1,-1,1,"12,500",0,"12,500",-,0,8,20,0,https://www.tiktok.com/@sayeh2002
391,7359135736874467333,jovanijara99,GO,,33,@yobani7322,,LEVI,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"7,984","25,966","7,722",-1,-1,1,"19,500","10,000","9,500",-,0,8,20,0,https://www.tiktok.com/@jovanijara99
392,7516667825638064129,just_kymie,GO,,10,@kim027225,,LEVI,12,Y,1.00,4,47%,7,3,9,15,6,0,0,1,"100,000","100,000",Down,1,,1,1,56,0,0,1,0,0,0,-,0,8,20,0,https://www.tiktok.com/@just_kymie
393,7582802583895523341,leahhmelia,GO,,4,@leahbeah1233,,ALLIE,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,"31,223",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@leahhmelia
394,7517444538256850945,trippedz2xx,GO,,10,@trippyvnilla,,LEVI,1,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,42,192,34,0,-1,1,0,0,0,-,0,8,20,0,https://www.tiktok.com/@trippedz2xx
395,7567822393935380494,the_greekbeast,GO,,5,@thegreekbeast514,,JOE,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"2,995","4,344","23,044",-1,-1,0,"37,000","27,000","10,000",-,0,8,20,0,https://www.tiktok.com/@the_greekbeast
396,7541597194860838926,x.xiii.x,GO,,8,@luciaxiii,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"8,507","8,507","25,478",-1,0,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@x.xiii.x
397,7581270140747137079,swiggitymann,GO,,4,@swiggityman,Gaming,BRYTON,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,"19,150",-1,0,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@swiggitymann
398,7571250824484175885,davispack6,GO,,5,@traceydavis0731,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,260,"1,983","19,003",-1,0,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@davispack6
399,7537733986077065230,.zmynt,GO,,8,@icygoated,Gaming,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,"1,033",897,-1,0,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@.zmynt
400,7359135762769739782,real209er,GO,,6,@real209er,Music,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"5,848","12,389","1,746",-1,-1,0,0,"5,000",0,-,0,8,20,0,https://www.tiktok.com/@real209er
443,7605059443780337678,kristenkittymeow,GO,,2,@kristenjcounts,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,✦,"5,173","15,375",,-1,,0,0,0,0,1x,0,8,20,0,https://www.tiktok.com/@kristenkittymeow
402,7359136478452088837,davehowardshow,GO,,12,@davehowardshow_80270,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"6,667","16,269","9,415",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@davehowardshow
403,7538299940934828046,dovahkiinsdaydream,GO,,8,@queenskyrim,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"7,131","7,201","6,598",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@dovahkiinsdaydream
404,7498425395025330192,jonathan.mcclaine,GO,,12,@tupaceditz0405,,COLTON,2,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"2,414","5,065","6,867",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@jonathan.mcclaine
405,7433142229734293521,brookeventre,GO,,17,@brookeventre,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"3,017","4,926",196,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@brookeventre
406,7531014993601609741,asiaechols,GO,,8,@asiae0018,Gaming,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,"3,837",274,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@asiaechols
407,7455479714787147792,devabby1,GO,,15,@devabby,,SIERRA,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,481,"2,819","1,181",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@devabby1
408,7471057955509682177,kinkyykenzzz,GO,,14,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,12,"2,577","2,613",-1,-1,0,"5,000",0,"5,000",-,0,8,20,0,https://www.tiktok.com/@kinkyykenzzz
409,7564865117108682765,freida.martha,GO,,6,@freida.martha,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,"2,548",265,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@freida.martha
618,7359135070302535686,iamjacobsavage,GO,,37,@jacobsavage23,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,"2,480",0,-1,-1,0,"3,250",0,"3,250",-,0,8,20,0,https://www.tiktok.com/@iamjacobsavage
411,7570151387590344717,jchavolito,GO,,5,@emperorjchavolito,,TRENTON,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,502","3,143","2,806",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@jchavolito
412,7359138741682143237,kieara_0712,GO,,16,@getclapped17246,,SIERRA,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,11,"1,570",35,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@kieara_0712
413,7359135262674452485,nantsinthepants,GO,,22,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,356","1,356",0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@nantsinthepants
414,7514711649840873488,andrewdoeswell,GO,,5,@andrewmassey6509,,SVEN,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,662,"1,071",198,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@andrewdoeswell
415,7450994065371365393,tastydan,GO,,16,@tastydan,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,319,"1,050",0,-1,-1,0,"7,000","7,000",0,-,0,8,20,0,https://www.tiktok.com/@tastydan
347,7563830142955634743,daddylilsky24,GO,,6,,,,0,Y,1.00,0,0%,7,7,0,15,15,5,13,1,"100,000","99,995",Down,1,,98,171,"5,197",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@daddylilsky24
