,Host,3/5,,Level,Month,Discord,Badge,Agent,New,Active,Prorate,Days,Day Pace,Days Goal,Days Left,Hours,Hrs Goal,Hours Left,💎,💎 Pace,Tier,Tier Goal,Tier Left,Tier Status,Tier LM,Grad,💎 Last 30,-1 Month 💎,-2 Month 💎,-1 Level,-2 Level,Score,Earned,Gifted,Running,Multiply,Unlocked,Days Month,Hours Month,Link
382,7571589583662596110,deejay_av_oc,GO,,5,@avater80t,,SVEN,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,331",0,87,-1,0,0,0,0,0,-,0,8,20,https://www.tiktok.com/@deejay_av_oc
383,7359138276898603013,deklangill,GO,,10,@deklangill,,SVEN,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"347,340",900,428,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@deklangill
384,7361660026877952017,x_dark_one_x,GO,,24,@x_dark_one_x,Gaming,BRYTON,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,756,520,"12,401",-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@x_dark_one_x
385,7483247953637916688,montanafougere,GO,,13,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"462,263",427,452,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@montanafougere
386,7499632144470507521,afternoon_dream007,GO,,11,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"7,140",425,165,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@afternoon_dream007
387,7552939326489903118,daethaabratt,GO,,7,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"172,283",485,"3,128",-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@daethaabratt
388,7359134983241531397,natebharris,GO,,38,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"6,266,303",499,"1,900",-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@natebharris
389,7422214040686149633,thelyonsband,GO,,5,@truth9529,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"2,951",331,"2,540",-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@thelyonsband
390,7359135268504469509,jeremygregorymusic,GO,,35,@jeremygregorymusic,Music,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"21,131",224,"2,178",-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@jeremygregorymusic
391,7516705469575086096,zacairy,GO,,10,@zacairs,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"3,381,220",218,29,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@zacairy
392,7564942466756132919,bladerelic,GO,,6,@bladerelic,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"3,039",208,218,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@bladerelic
393,7528205495350509569,its_me_princess2,GO,,8,@princesshiilei,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"130,829",177,"2,531",-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@its_me_princess2
394,7438031460512055313,99boopyboopy,GO,,17,@99boopyboopy,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"68,730",187,614,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@99boopyboopy
395,7460332171950161936,dimplesarelife,GO,,5,,,SVEN,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"4,447",178,"17,553",-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@dimplesarelife
396,7396679012728487937,iamchief313,GO,,5,,Music,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"266,638",252,33,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@iamchief313
397,7585352104148090935,pnwliving,GO,,4,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"12,814",148,"6,108",-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@pnwliving
398,7359139337948168197,empress3y3s,GO,,25,@spiritual_muse,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"23,452",122,871,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@empress3y3s
399,7541631419496415287,stefanineemann,GO,,8,@stefani.neemann,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"43,667",410,34,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@stefanineemann
400,7389049411298574352,gfmusic27,GO,,21,@gfmusic,,DYLAN,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"3,145",119,454,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@gfmusic27
401,7540422547419217975,lalaloopsy.daisy,GO,,8,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"10,600",248,37,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@lalaloopsy.daisy
446,7428383908431036432,nena.garcia31,GO,,2,,,,1,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,✦,"30,421",115,,-1,,0,0,0,0,1x,0,8,20,https://www.tiktok.com/@nena.garcia31
403,7359136303201484805,jackijing,GO,,31,@jackijing,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"5,891,548",93,35,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@jackijing
404,7566296221736845367,crystalcrist.author,GO,,6,@crystalcrist.author,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"75,445",95,"1,541",-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@crystalcrist.author
405,7485160564730396673,serenityxo89,GO,,13,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"12,455",70,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@serenityxo89
460,7481422591517884432,tattedwendy,GO,,8,@tattoos1431,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"45,260",60,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@tattedwendy
407,7421067575049601041,yayarodz007,GO,,18,@yayaflora,Gaming,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"8,051",44,"2,289",-1,-1,0,"10,000",0,"10,000",-,0,8,20,https://www.tiktok.com/@yayarodz007
454,7548614938793721869,kushpvpi42,GO,,7,@kushpvpi.,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,312",41,5,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@kushpvpi42
409,7359139528692662278,maineventswag,GO,,20,@swag804,Music,SVEN,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,502",41,"1,749",-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@maineventswag
410,7534083780236132366,giraffewalrus1,GO,,8,@giraffewalrus,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"5,496",32,143,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@giraffewalrus1
411,7359139044300980230,prettyliljbirdz,GO,,25,@jess2809,,DYLAN,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"6,110",438,119,-1,-1,0,"7,000",0,"7,000",-,0,8,20,https://www.tiktok.com/@prettyliljbirdz
412,7368837736997847041,kelli70548,GO,,3,@kelli70548.,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,✦,"79,322",82,23,-1,-1,0,0,0,0,1x,0,8,20,https://www.tiktok.com/@kelli70548
413,7359135028791771142,mortgagemagicmike,GO,,38,@mortgagemagicmike,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"73,842",23,213,-1,-1,0,"1,500",0,"1,500",-,0,8,20,https://www.tiktok.com/@mortgagemagicmike
414,7576587015379173390,xrheaofficial,GO,,5,@darkkkvader,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"17,331,991",20,532,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@xrheaofficial
415,7497406457571328001,nickisham,GO,,12,@nickisham8650,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"236,559",29,299,-1,-1,0,"1,250",0,"1,250",-,0,8,20,https://www.tiktok.com/@nickisham
484,7433891077771476993,alchemy.blue,GO,,17,,,,0,Y,1.00,0,0%,7,7,1,15,14,0,0,1,"100,000","100,000",Down,1,,"374,723",17,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@alchemy.blue
417,7359135422100013061,kittydollface,GO,,22,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"4,879",15,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@kittydollface
611,7359135407319285766,user_15253637,GO,,34,@bookitwithc,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,528",15,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@user_15253637
419,7405592604387246096,hunterreesepena,GO,,20,@bench_warma,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,244,231",14,0,-1,-1,0,"94,000",0,"2,000",-,0,8,20,https://www.tiktok.com/@hunterreesepena
420,7534272981367930894,sweettd724,GO,,8,@sweett724b,,JEREMIAH,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"74,423",12,595,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@sweettd724
421,7546213073846124557,xellienicolex,GO,,7,@paperleo,,SVEN,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"3,579",39,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@xellienicolex
422,7359138466481307654,mtv_nelson,GO,,26,@nelson1134_74442,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"682,554",11,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@mtv_nelson
423,7478855821783253008,gardeninggrant,GO,,13,@gardeninggrant,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"3,093,239",11,874,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@gardeninggrant
424,7359135855132311557,wegoode1,GO,,15,,,COLTON,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,10,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@wegoode1
425,7381724490935418881,iluvbeingt,GO,,9,@supermodelt,,SVEN,3,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"37,938",182,1,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@iluvbeingt
572,7359135748324425734,jasoncohenofficial,GO,,33,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"2,539,607",9,0,-1,-1,0,"2,000",0,"2,000",-,0,8,20,https://www.tiktok.com/@jasoncohenofficial
427,7550060797972463629,riahchamp,GO,,7,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"19,222",6,"1,023",-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@riahchamp
428,7460667852887162896,sarahnichole2015,GO,,15,@mrswifey3911,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"134,093",108,0,-1,-1,0,"6,250",0,"6,250",-,0,8,20,https://www.tiktok.com/@sarahnichole2015
429,7538899445430403085,unruly_roxi,GO,,8,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"6,300",6,1,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@unruly_roxi
430,7359139753872097285,raatheone,GO,,23,@raatheone,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"14,077",5,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@raatheone
431,7573809271054352398,rishka_silvie,GO,,5,@ray068981,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"334,028",4,30,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@rishka_silvie
432,7445083336403533825,dwayne6sr,GO,,7,@dwayne_sr,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"3,198",3,4,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@dwayne6sr
433,7454733148983820304,kristenn_wilson,GO,,15,@kkwilson_,,DYLAN,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,130,2,"1,724",-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@kristenn_wilson
434,7542995911794933773,alexarennae24,GO,,8,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,691",2,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@alexarennae24
435,7551977020750741559,cino.rno,GO,,7,@cino.rno_54857,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"645,988",2,"1,023",-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@cino.rno
436,7359136342216966149,embarrassment_yazzzzzzz,GO,,2,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,✦,"2,613",2,,-1,,0,0,0,0,1x,0,8,20,https://www.tiktok.com/@embarrassment_yazzzzzzz
472,7574204783561654327,haileymarie.04,GO,,5,@itz_hay7284,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"162,133",2,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@haileymarie.04
438,7359135733719957510,dtxjusstin,GO,,33,@justincaabrera,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"5,144","3,353",98,-1,-1,0,"3,000",0,"1,000",-,0,8,20,https://www.tiktok.com/@dtxjusstin
439,7454733986905161745,coach_kmack,GO,,15,@life_coach_kmack.,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"18,280",7,10,-1,-1,0,"2,000",0,0,-,0,8,20,https://www.tiktok.com/@coach_kmack
440,7554923164661268494,ogdiablos,GO,,7,@xdiablos,,BRYTON,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"4,248",2,"6,757",-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@ogdiablos
441,7359139366972915717,queenhoneybeeluv7,GO,,25,@blipty.,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"14,480",1,31,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@queenhoneybeeluv7
442,7426527818483236880,hotworkmusic,GO,,18,@hotworkmusic,Music,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"9,774",4,0,-1,-1,0,"10,000",0,0,-,0,8,20,https://www.tiktok.com/@hotworkmusic
443,7567088407923638285,t3jay_gaming,GO,,6,@tj2319,Gaming,JOE,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,87,1,1,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@t3jay_gaming
444,7359139067122057222,phiva357,GO,,25,@phiva357,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"19,467",0,154,-1,-1,0,"3,500",0,"3,500",-,0,8,20,https://www.tiktok.com/@phiva357
445,7562950510282686478,britni_ncle,GO,,5,@brittany20700,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"45,765",0,279,-1,-1,0,"2,000",0,0,-,0,8,20,https://www.tiktok.com/@britni_ncle
446,7569375635290865678,plutovegas,GO,,5,,,TRENTON,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,750,0,1,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@plutovegas
447,7554197620911095863,realmelina,GO,,7,@officialrealmelina,,SVEN,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"22,397",0,"3,674",-1,-1,0,"25,800",0,"20,000",-,0,8,20,https://www.tiktok.com/@realmelina
448,7359136670739922949,jabbartiller,GO,,30,@gawdtiller,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"44,080",0,"2,728",-1,-1,0,"18,750",0,"3,750",-,0,8,20,https://www.tiktok.com/@jabbartiller
449,7359138627353346053,darealkingtee54,GO,,26,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,774",0,14,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@darealkingtee54
450,7359138483878854661,jadeakellymusic,GO,,26,@jadeakelly,Music,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"14,547","4,322",5,-1,-1,0,"10,000",0,"10,000",-,0,8,20,https://www.tiktok.com/@jadeakellymusic
451,7359138435900407813,lalibibaby,GO,,26,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,385,228",0,"12,505",-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@lalibibaby
452,7359139187003490309,daaniiieellee,GO,,25,@daaniiieellee,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"251,680",0,23,-1,-1,0,"2,000",0,0,-,0,8,20,https://www.tiktok.com/@daaniiieellee
453,7359139317958049797,mjjurassic,GO,,25,@mjjurassic,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"12,037",332,17,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@mjjurassic
454,7359139181223870469,maryannharrison50,GO,,25,@maryannharrison,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"331,877",0,6,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@maryannharrison50
455,7359139450280116230,ladybug_usa1,GO,,25,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"3,484",2,1,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@ladybug_usa1
456,7385256657963499537,sammirios_,GO,,22,@xosammi.,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"65,587",22,"4,889",-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@sammirios_
457,7379451629730299905,thesequelscream,GO,,22,@screamthesequel,,,1,Y,1.00,2,56%,7,5,3,15,12,0,0,1,"100,000","100,000",Down,1,,476,1,20,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@thesequelscream
458,7359134700117458949,minderella1teamspreadluv,GO,,43,@minderella_teamspreadluv3233,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"89,009",0,"4,198",-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@minderella1teamspreadluv
459,7390780180744355841,talkwithyourfingers,GO,,21,@andyyyyyyyyy4049,,DYLAN,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,282,051",0,"4,081",-1,-1,0,"1,500",0,"1,500",-,0,8,20,https://www.tiktok.com/@talkwithyourfingers
460,7389722430337728528,djdaltonharris,GO,,21,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,583",0,3,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@djdaltonharris
461,7391918697927032848,owlympian4,GO,,21,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,281,199,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@owlympian4
462,7404186556812214289,bootsy_collins,GO,,20,,Music,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,172,962",0,"1,256",-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@bootsy_collins
463,7416879681435238401,nadjakuzmanich2,GO,,19,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,843",0,7,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@nadjakuzmanich2
464,7421729618517835777,thatblondeodell21,GO,,18,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"99,223",0,1,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@thatblondeodell21
465,7430962860202901505,maggieharmonnn,GO,,18,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"9,802",12,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@maggieharmonnn
466,7583156191761678391,t.colvvv,GO,,4,@huncho1522,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"8,438",0,"14,181",-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@t.colvvv
467,7437320426143055889,sunshinebloomed,GO,,17,@thederrrtygirl,Music,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"36,123",0,"8,214",-1,-1,0,0,0,"-45,000",-,0,8,20,https://www.tiktok.com/@sunshinebloomed
468,7359135353263030278,codyglenncoxmusic,GO,,35,@codyglenncoxmusic,Music,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"145,481","5,519","9,638",-1,-1,0,"10,875",0,"10,875",-,0,8,20,https://www.tiktok.com/@codyglenncoxmusic
469,7359134813124689926,thetiralositwins,GO,,41,@thetiralositwins,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"3,862,767",0,"8,213",-1,-1,0,"5,625",0,"5,625",-,0,8,20,https://www.tiktok.com/@thetiralositwins
470,7439216255036293121,crystaldawson83,GO,,17,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"6,244",0,328,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@crystaldawson83
471,7403953558330032145,annaaweartist,GO,,20,@annaaweartist,Music,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"60,950",0,"7,012",-1,-1,0,"56,700",0,"2,500",-,0,8,20,https://www.tiktok.com/@annaaweartist
472,7436461793502855184,kayspage8,GO,,17,@kay010017,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"44,445",0,2,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@kayspage8
473,7439788214732275729,222xbrii,GO,,17,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"44,574",0,1,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@222xbrii
474,7451762103951589377,sjay_96,GO,,16,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,"7,455",-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@sjay_96
475,7398434150094553105,az.babe,GO,,20,@az.babe,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"633,272",0,"2,650",-1,-1,0,"23,250",0,"19,250",-,0,8,20,https://www.tiktok.com/@az.babe
476,7359135158852681733,paganlionessof5,GO,,36,@paganlionessof5,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"62,501",0,"1,504",-1,-1,0,"1,000",0,"1,000",-,0,8,20,https://www.tiktok.com/@paganlionessof5
477,7584609048327405623,checker.tarot,GO,,4,@rukk0i,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"89,918",0,"1,224",-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@checker.tarot
478,7457014893879754769,nekosnowlily,GO,,15,@nekosnowlily,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,863",0,858,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@nekosnowlily
479,7457698867681984513,hayleyhelminski,GO,,15,,,COLTON,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"4,478",7,306,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@hayleyhelminski
480,7457781689205669905,leo_notdicapri0,GO,,15,@leo_notdicaprio_73283,,COLTON,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,019,658",0,141,-1,-1,0,"21,000",0,"-4,000",-,0,8,20,https://www.tiktok.com/@leo_notdicapri0
481,7579762714873118733,tellemwatson,GO,,4,@tellemwatson,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"5,706",0,188,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@tellemwatson
482,7468407393785806865,lil.bitt094,GO,,14,@lilbitt094,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"272,568",0,199,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@lil.bitt094
483,7359136690818088965,codytiralosi,GO,,30,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"2,558",0,461,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@codytiralosi
484,7359135097775456262,aaronfullerx,GO,,37,@adonis200k,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"15,003,306",0,384,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@aaronfullerx
485,7480337323796774913,hsumhsan,GO,,13,@san.hsu.myat.htut,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"19,618",0,100,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@hsumhsan
486,7480522011840725009,aftonsalas,GO,,13,@aftonsalas,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"30,288",0,26,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@aftonsalas
